source_file,year,round,rank,course,category,college,fees
MCC_PG_STRAY_2025.csv,2025,STRAY,9435,(NBEMS) RADIO- DIAGNOSIS,,"Joint Accreditation Programme- AARTHI SCANS AND LABS, (A UNIT OF AARTHI SCANS PVT LTD) (Attached Secondary hospital is Billroth Hospital Pvt. Ltd. Shenoy Road, Chennai, Tamil Nadu) , Tamil Nadu ,No.60, 100 feet road, Vadapalani, Chennai 600026, Tamil Nadu, 600026",
MCC_PG_STRAY_2025.csv,2025,STRAY,9676,M.D. (GENERAL MEDICINE),,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",
MCC_PG_STRAY_2025.csv,2025,STRAY,9704,M.D. (GENERAL MEDICINE),,"Govt. Medical College Anantnag, J&K,Govt. Medical College Anantnag, J&K- Main Campus Dialgam, 192210",
MCC_PG_STRAY_2025.csv,2025,STRAY,9759,M.D. (GENERAL MEDICINE),,"GOVERNMENT DHARMAPURI MEDICAL COLLEGE, DHARMAPURI, TAMIL NADU,GOVERNMENT DHARMAPURI MEDICAL COLLEGE, NETHAJI BYE PASS ROAD, DHARMAPURI, TAMIL NADU, Tamil Nadu, 636701",
MCC_PG_STRAY_2025.csv,2025,STRAY,9848,(NBEMS) RADIO- DIAGNOSIS,,"The Mission Hospital, West Bengal ,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector-2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",
MCC_PG_STRAY_2025.csv,2025,STRAY,9849,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",
MCC_PG_STRAY_2025.csv,2025,STRAY,9867,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",
MCC_PG_STRAY_2025.csv,2025,STRAY,9904,M.D. (GENERAL MEDICINE),,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",
MCC_PG_STRAY_2025.csv,2025,STRAY,9932,M.D. (GENERAL MEDICINE),,"Assam Medical College,Assam Medical College, Assam, 786002",
MCC_PG_STRAY_2025.csv,2025,STRAY,9988,M.D. (PAEDIATRICS),,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",
MCC_PG_STRAY_2025.csv,2025,STRAY,10059,M.D. (GENERAL MEDICINE),,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",
MCC_PG_STRAY_2025.csv,2025,STRAY,10080,(NBEMS) RADIO- DIAGNOSIS,,"Gujarat MRI Centre, ,1ST FLOOR,SAMVED HOSPITAL,STADIUM COMMERCE COLLEGE ROAD,NAVRANGPURA,AHMEDABAD, Gujarat, 380009",
MCC_PG_STRAY_2025.csv,2025,STRAY,10086,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),,"Dr. Rajendra Prasad Government Medical College, Tanda,Dr. Rajendra Prasad Government Medical College, Tanda, Himachal Pradesh, 176002",
MCC_PG_STRAY_2025.csv,2025,STRAY,10179,(NBEMS) GENERAL MEDICINE,,"Medica Superspecialty Hospital, ,127 Mukundapur, E.M. Byapss, Kolkata, West Bengal, 700099",
MCC_PG_STRAY_2025.csv,2025,STRAY,10199,(NBEMS) GENERAL MEDICINE,,"Shaheed Hasan Khan Mewati Government Medical College , ,Shaheed Hasan Khan Mewati Government Medical College Nalhar Nuh, Haryana, 122107",
MCC_PG_STRAY_2025.csv,2025,STRAY,10456,M.D. (Radiotherapy/ Radiation Oncology),,"TATA MEMORIAL CENTRE, MUMBAI,OFFICE OF THE DIRECTOR ACADEMICS, 13TH FLOOR, HOMI BHABHA BLOCK, TATA MEMORIAL HOSPITAL, PAREL, MUMB, Maharashtra, 400012",
MCC_PG_STRAY_2025.csv,2025,STRAY,10492,M.D. (GENERAL MEDICINE),,"LATE SHRI LAKHI RAM AGRAWAL MEMORIAL GOVT.MEDICAL COLLEGE,LATE SHRI LAKHI RAM AGRAWAL MEMORIAL GOVT.MEDICAL COLLEGE, Chhattisgarh, 496001",
MCC_PG_STRAY_2025.csv,2025,STRAY,10539,(NBEMS) GENERAL MEDICINE,,"YATHARTH SUPER SPECIALTY HOSPITALS, Uttar Pradesh,Sector omega 01-, Greater noida, Uttar Pradesh, 201308",
MCC_PG_STRAY_2025.csv,2025,STRAY,10600,M.D. (PAEDIATRICS),,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,In front of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",
MCC_PG_STRAY_2025.csv,2025,STRAY,10655,M.D. (PAEDIATRICS),,"ESIC Medical College & Hospital, Alwar,MIA, DESULA, ALWAR, RAJASTHAN",
MCC_PG_STRAY_2025.csv,2025,STRAY,10677,M.S. (GENERAL SURGERY),,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",
MCC_PG_STRAY_2025.csv,2025,STRAY,10717,(NBEMS) GENERAL MEDICINE,,"Kovai Medical Centre, ,Kovai Medical Center and Hospital, 99, Avanashi Road, Coimbatore - 641014, Tamil Nadu, 641014",
MCC_PG_STRAY_2025.csv,2025,STRAY,10719,(NBEMS) RADIO- DIAGNOSIS,,"Vadamalayan Hospital,,Registered Office - 15, Jawahar Road, Chokkikulam, Madurai - 625002. 9A, Vallabhai Road, Chokkikula, Tamil Nadu, 625002",
MCC_PG_STRAY_2025.csv,2025,STRAY,10737,(NBEMS) GENERAL MEDICINE,,"Vivekananda Polyclinic and Institute of Medical Sciences, ,Vivekananda Polyclinic and Institute of Medical Sciences, Vivekananda Puram, Lucknow, Uttar Pradesh, 226007",
MCC_PG_STRAY_2025.csv,2025,STRAY,10743,(NBEMS) GENERAL MEDICINE,,"BAPS Pramukh Swami Hospital, ,SHRI PRAMUKH SWAMI MAHARAJ MARG, ADAJAN CHAR RASTA, ADAJAN, SURAT, Gujarat, 395009",
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,19337,M.D. Paediatrics,GM,Employees State Insurance Corporation Medical College Bangalore,263400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,19337,M.D. Paediatrics,GM,Employees State Insurance Corporation Medical College Bangalore,263400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,27606,M.S. Orthopedics,GM,"Mysore Medical College and Research Instt. (Prev.name Government Medical College), Mysore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,29187,M.D. Radio Diagnosis,GM,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,32304,M.S. ENT,GM,"Shivamoga Institute of Medical Sciences,Shimoga",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,32304,M.S. ENT,GM,"Shivamoga Institute of Medical Sciences,Shimoga",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,36325,M.D. General Medicine,GM,"Father Mullers Medical College, Mangalore",1387994.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,36325,M.D. General Medicine,GM,"Father Mullers Medical College, Mangalore",1387994.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,41115,M.D Geritrics,GM,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,41115,M.D Geritrics,GM,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,53795,M.S. Obstetrics and Gynecology,GM,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,54549,M.D. Radio Diagnosis,GM,"Kempegowda Institute of Medical Sciences, Bangalore",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,56088,M.D. Radio Diagnosis,GM,"Karnataka Institute of Medical Sciences, Hubballi",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,59745,M.D. Pathology,GM,"Karnataka Institute of Medical Sciences, Hubballi",68400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,59745,M.D. Pathology,GM,"Karnataka Institute of Medical Sciences, Hubballi",68400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,61296,M.D. Radio Diagnosis,GM,"Gadag Institute of Medical Sciences, Mallasamudra, Mulgund Road, Gadag",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,61429,M.D. General Medicine,GM,"Karnataka Institute of Medical Sciences, Hubballi",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,61896,M.S. General Surgery,GM,"Al-Ameen Medical College,Bijapur",783108.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,61896,M.S. General Surgery,GM,"Al-Ameen Medical College,Bijapur",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,62120,M.D. Radio Diagnosis,GM,"Dr BR Ambedkar Medical College, Bangalore",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,64372,M.D. Dermatology,GM,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,65019,M.D. Anaesthesia,GM,"K V G Medical College, Sullia",783108.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,65019,M.D. Anaesthesia,GM,"K V G Medical College, Sullia",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,67758,M.D. Radio Diagnosis,GM,Adichunchanagiri Institute of Medical Sciences Bellur,783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,70561,M.D. General Medicine,GM,"Mysore Medical College and Research Instt. (Prev.name Government Medical College), Mysore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,71272,M.D. Radio Diagnosis,GM,"The Oxford Medical College, Hospital & Research Centre, Bangalore",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,72632,M.D. General Medicine,GM,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,73020,M.S. General Surgery,,"Hassan Institute of Medical Sciences, Hassan",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,73020,M.S. General Surgery,,"Hassan Institute of Medical Sciences, Hassan",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,76214,Diploma in Medical Radio Diagnosis,GM,"KC General Hospital, Bengaluru",125000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,77956,M.S. Orthopedics,OPN,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",2544400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,77956,M.S. Orthopedics,OPN,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",2544400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,83319,DNB in Paediatrics,GM,"District Hospital, Vijayapura",125000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,84899,DNB Opthalamology,GM,"District Hospital, Tumakuru",125000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,86010,M.D. Pathology,GM,"Shivamoga Institute of Medical Sciences,Shimoga",68400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,86010,M.D. Pathology,GM,"Shivamoga Institute of Medical Sciences,Shimoga",68400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,87472,M.D. Anaesthesia,OPN,"BGS Global Institute of Medical Sciences, Bangalore",1387994.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,87472,M.D. Anaesthesia,OPN,"BGS Global Institute of Medical Sciences, Bangalore",1387994.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,89248,M.S. Obstetrics and Gynecology,GM,"Vijaynagar Institute of Medical Sciences, Bellary",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,89968,M.S. Obstetrics and Gynecology,1G,"Mysore Medical College and Research Instt. (Prev.name Government Medical College), Mysore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,91537,M.S. Obstetrics and Gynecology,GM,"Bidar Institute of Medical Sciences,Bidar",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,92146,M.D. General Medicine,GM,"Mandya Institute of Medical Sciences, Mandya",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,92336,M.D. Radio Diagnosis,GM,"JJM Medical College, Davangere",783108.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,92487,M.S. General Surgery,OPN,"East Point College of Medical Sciences & Research Centre, Bangalore",1387994.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,92487,M.S. General Surgery,OPN,"East Point College of Medical Sciences & Research Centre, Bangalore",1387994.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,92690,M.D. Radio Diagnosis,GM,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,93357,M.D. General Medicine,GM,"Belagavi Institute of Medical Sciences, Belagavi",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,93505,M.S. General Surgery,GM,"Belagavi Institute of Medical Sciences, Belagavi",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,94347,M.D. Radio Diagnosis,1G,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,95264,DNB in Paediatrics,GM,"KC General Hospital, Bengaluru",125000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,96194,Diploma in Medical Radio Diagnosis,GM,"General Hospital, Jayanagar, Bengaluru",125000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,97902,M.D. Radio Diagnosis,GM,"K V G Medical College, Sullia",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,98003,M.D. General Medicine,GM,Shri Atal Bihari Vajpayee Medical College & Research Institute,123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,98623,M.D. General Medicine,,"Shivamoga Institute of Medical Sciences,Shimoga",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,98703,M.D. Radio Diagnosis,GM,"Kanachur Institute of Medical Sciences, Mangalore",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,99292,M.D. Radio Diagnosis,GM,"Navodaya Medical College, Raichur",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,101361,M.D. Radio Diagnosis,,"Mysore Medical College and Research Instt. (Prev.name Government Medical College), Mysore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,102233,M.S. Obstetrics and Gynecology,GM,"Hassan Institute of Medical Sciences, Hassan",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,103602,M.S. Obstetrics and Gynecology,GM,Employees State Insurance Corporation Medical College Bangalore,263400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,104048,DNB Orthopedics,GM,"General Hospital, Jayanagar, Bengaluru",125000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,104802,M.D. General Medicine,GM,"Gulbarga Institute of Medical Sciences, Gulbarga",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,104947,M.D. Anaesthesia,GM,"Vijaynagar Institute of Medical Sciences, Bellary",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,105371,M.D. General Medicine,GM,Koppal Institute of Medical Sciences Koppal,123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,107179,M.D. Anaesthesia,GM,"Vijaynagar Institute of Medical Sciences, Bellary",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,107836,M.S. Opthalamology,GM,"Mysore Medical College and Research Instt. (Prev.name Government Medical College), Mysore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,109853,M.D. General Medicine,GM,Chikkamagaluru Institute of Medical Sciences Chikkamagaluru,123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,110196,M.S. Obstetrics and Gynecology,GM,"Karnataka Institute of Medical Sciences, Hubballi",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,110264,M.D. Radio Diagnosis,GM,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",783108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,111101,M.D. General Medicine,GM,Employees State Insurance Corporation Medical College Gulbarga,123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,112668,M.D. Radio Diagnosis,GM,"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",808108.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,114525,M.D. General Medicine,GM,Haveri Institute of Medical Sciences Haveri,123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,114534,M.S. Obstetrics and Gynecology,GM,"Mandya Institute of Medical Sciences, Mandya",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,117045,M.D. General Medicine,MNG,"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",9540000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,117045,M.D. General Medicine,MNG,"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",9540000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,117834,M.S. General Surgery,,"Hassan Institute of Medical Sciences, Hassan",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,118635,Diploma in Medical Radio Diagnosis,GM,"District Hospital, Chikkaballapura",125000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,120173,M.D. Anaesthesia,GM,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,121152,M.D. Anaesthesia,GM,"Mysore Medical College and Research Instt. (Prev.name Government Medical College), Mysore",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,122829,M.D. General Medicine,MNG,"BGS Global Institute of Medical Sciences, Bangalore",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,122829,M.D. General Medicine,MNG,"BGS Global Institute of Medical Sciences, Bangalore",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,125123,M.S. ENT,OPN,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",1387994.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,125123,M.S. ENT,OPN,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",1387994.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,125896,M.S. Obstetrics and Gynecology,,"Karnataka Institute of Medical Sciences, Hubballi",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,126254,M.D. Radio Diagnosis,GM,Adichunchanagiri Institute of Medical Sciences Bellur,5015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,126254,M.D. Radio Diagnosis,GM,Adichunchanagiri Institute of Medical Sciences Bellur,5015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,127256,M.D. Anaesthesia,GM,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",1387994.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,127256,M.D. Anaesthesia,GM,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",1387994.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,127830,M.D. General Medicine,1G,"Gadag Institute of Medical Sciences, Mallasamudra, Mulgund Road, Gadag",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,130428,M.D. Paediatrics,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",10015000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,131625,M.D. Radio Diagnosis,1G,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",808858.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,131934,M.S. General Surgery,MNG,"The Oxford Medical College, Hospital & Research Centre, Bangalore",7015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,131934,M.S. General Surgery,MNG,"The Oxford Medical College, Hospital & Research Centre, Bangalore",7015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,132198,M.D. Anatomy,GM,Employees State Insurance Corporation Medical College Gulbarga,40900.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,132198,M.D. Anatomy,GM,Employees State Insurance Corporation Medical College Gulbarga,40900.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,132963,DNB in Paediatrics,GM,"District Hospital, Dharwad",125000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,133632,DNB General Medicine,GM,"KC General Hospital, Bengaluru",125000.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,136515,M.D. General Medicine,GM,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",808858.0
PGNEET_MEED_ALLOT_2025_INS_R2_FINAL_23122025english.csv,2025,R2,137486,M.S. ENT,GM,"Bangalore Medical College and Research Institute, Bangalore",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,141478,M.D. Microbiology,GM,"Father Mullers Medical College, Mangalore",207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,141478,M.D. Microbiology,GM,"Father Mullers Medical College, Mangalore",207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,142222,M.D. General Medicine,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",9915000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,143557,M.S. Obstetrics and Gynecology,MNG,"Al-Ameen Medical College,Bijapur",7015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,143557,M.S. Obstetrics and Gynecology,MNG,"Al-Ameen Medical College,Bijapur",7015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,144918,M.D. Community Medicine,GM,"Father Mullers Medical College, Mangalore",207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,145475,M.S. Obstetrics and Gynecology,MNG,"M S Ramaiah Medical College, Bangalore",8040000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,145475,M.S. Obstetrics and Gynecology,MNG,"M S Ramaiah Medical College, Bangalore",8040000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,145722,M.D. General Medicine,GM,"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",5540000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,145722,M.D. General Medicine,GM,"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",5540000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,146314,M.S. Orthopedics,OPN,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",4040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,146314,M.S. Orthopedics,OPN,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",4040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,146742,M.S. Orthopedics,MNG,"M S Ramaiah Medical College, Bangalore",8040000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,146742,M.S. Orthopedics,MNG,"M S Ramaiah Medical College, Bangalore",8040000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,147139,M.S. Opthalamology,STG,"Hassan Institute of Medical Sciences, Hassan",123400.0
